"TimeStamp_1","YYYY","MM","DD","hh","mm","WDIR","WSPD","rWSPD","Fetch","SWHft"
"2005-06-28 12:00:00",2005,6,28,12,0,330,10.3,6.7,85295.02,1.95601420390436
"2005-06-28 13:00:00",2005,6,28,13,0,230,6.2,10.3,85295.02,1.97132775727801
"2005-06-28 14:00:00",2005,6,28,14,0,200,3.1,6.2,85295.02,0.98396919070344
"2005-06-28 15:00:00",2005,6,28,15,0,350,5.7,3.1,85295.02,0.64160464209251
"2005-06-28 16:00:00",2005,6,28,16,0,220,5.7,5.7,85295.02,0.983259578819466
"2005-06-28 17:00:00",2005,6,28,17,0,230,3.6,5.7,85295.02,0.980628051614606
"2005-06-28 18:00:00",2005,6,28,18,0,270,2.6,3.6,85295.02,0.671827186140433
"2005-06-28 19:00:00",2005,6,28,19,0,70,5.1,2.6,85295.02,0.323937424522937
"2005-06-28 20:00:00",2005,6,28,20,0,190,5.1,5.1,85295.02,0.979568907685962
"2005-06-28 21:00:00",2005,6,28,21,0,0,0.25,5.1,85295.02,0.981548223861614
"2005-06-28 22:00:00",2005,6,28,22,0,50,5.1,0.25,85295.02,0.328107223610825
"2005-06-28 23:00:00",2005,6,28,23,0,30,11.3,5.1,85295.02,0.97031381072422
"2005-06-29",2005,6,29,0,0,280,3.1,11.3,85295.02,1.94912054853948
"2005-06-29 01:00:00",2005,6,29,1,0,250,2.1,3.1,85295.02,0.664113035298446
"2005-06-29 02:00:00",2005,6,29,2,0,250,4.1,2.1,85295.02,0.327588517462005
"2005-06-29 03:00:00",2005,6,29,3,0,280,4.1,4.1,85295.02,0.663484352445422
"2005-06-29 04:00:00",2005,6,29,4,0,0,0.25,4.1,85295.02,0.670758787578496
"2005-06-29 05:00:00",2005,6,29,5,0,260,4.6,0.25,85295.02,0.329445776304635
"2005-06-29 06:00:00",2005,6,29,6,0,300,5.7,4.6,85295.02,0.96964664279133
"2005-06-29 07:00:00",2005,6,29,7,0,120,7.2,5.7,85295.02,0.980233540979738
"2005-06-29 08:00:00",2005,6,29,8,0,250,2.6,7.2,85295.02,1.97229213188396
"2005-06-29 09:00:00",2005,6,29,9,0,360,9.3,2.6,85295.02,0.325079993211581
"2005-06-29 10:00:00",2005,6,29,10,0,140,7.2,9.3,85295.02,1.96667726148662
"2005-06-29 11:00:00",2005,6,29,11,0,310,7.7,7.2,85295.02,1.9677043774208
"2005-06-29 12:00:00",2005,6,29,12,0,290,5.1,7.7,85295.02,1.9675239922849
"2005-06-29 13:00:00",2005,6,29,13,0,240,2.1,5.1,85295.02,0.989972733270001
"2005-06-29 14:00:00",2005,6,29,14,0,120,5.7,2.1,85295.02,0.331143456956098
"2005-06-29 15:00:00",2005,6,29,15,0,280,3.6,5.7,85295.02,1.00331601977097
"2005-06-29 16:00:00",2005,6,29,16,0,230,4.1,3.6,85295.02,0.645546005796653
"2005-06-29 17:00:00",2005,6,29,17,0,30,0.5,4.1,85295.02,0.643540310443584
"2005-06-29 18:00:00",2005,6,29,18,0,80,0.5,0.5,85295.02,0.340072772138902
"2005-06-29 19:00:00",2005,6,29,19,0,70,6.7,0.5,85295.02,0.332424797883055
"2005-06-29 20:00:00",2005,6,29,20,0,120,8.2,6.7,85295.02,1.95765631444716
"2005-06-29 21:00:00",2005,6,29,21,0,300,7.2,8.2,85295.02,1.96073573003271
"2005-06-29 22:00:00",2005,6,29,22,0,220,4.6,7.2,85295.02,1.9682164886204
"2005-06-29 23:00:00",2005,6,29,23,0,330,3.6,4.6,85295.02,0.981229831773443
"2005-06-30",2005,6,30,0,0,200,3.6,3.6,85295.02,0.66004303056465
"2005-06-30 01:00:00",2005,6,30,1,0,280,10.3,3.6,85295.02,0.650056969902874
"2005-06-30 02:00:00",2005,6,30,2,0,80,8.8,10.3,85295.02,1.97923337666508
"2005-06-30 03:00:00",2005,6,30,3,0,200,2.1,8.8,85295.02,1.95737880534984
"2005-06-30 04:00:00",2005,6,30,4,0,340,4.6,2.1,85295.02,0.329261306389955
"2005-06-30 05:00:00",2005,6,30,5,0,0,0.25,4.6,85295.02,0.977399777119249
"2005-06-30 06:00:00",2005,6,30,6,0,270,4.6,0.25,85295.02,0.322114664095663
"2005-06-30 07:00:00",2005,6,30,7,0,210,3.6,4.6,85295.02,0.965281414028703
"2005-06-30 08:00:00",2005,6,30,8,0,140,7.2,3.6,85295.02,0.652498010295934
"2005-06-30 09:00:00",2005,6,30,9,0,240,2.6,7.2,85295.02,1.96156110651617
"2005-06-30 10:00:00",2005,6,30,10,0,230,5.1,2.6,85295.02,0.308260716019948
"2005-06-30 11:00:00",2005,6,30,11,0,240,6.2,5.1,85295.02,1.00998755614845
"2005-06-30 12:00:00",2005,6,30,12,0,360,4.6,6.2,85295.02,0.973086327775217
"2005-06-30 13:00:00",2005,6,30,13,0,160,2.6,4.6,85295.02,0.981303466656457
"2005-06-30 14:00:00",2005,6,30,14,0,260,3.1,2.6,85295.02,0.32316570648853
"2005-06-30 15:00:00",2005,6,30,15,0,250,2.6,3.1,85295.02,0.672578592081129
"2005-06-30 16:00:00",2005,6,30,16,0,80,2.1,2.6,85295.02,0.312875968629628
"2005-06-30 17:00:00",2005,6,30,17,0,130,4.6,2.1,85295.02,0.345809538440645
"2005-06-30 18:00:00",2005,6,30,18,0,130,9.3,4.6,85295.02,0.981998115550132
"2005-06-30 19:00:00",2005,6,30,19,0,160,3.1,9.3,85295.02,1.96169033049183
"2005-06-30 20:00:00",2005,6,30,20,0,240,2.6,3.1,85295.02,0.660094583015101
"2005-06-30 21:00:00",2005,6,30,21,0,260,4.6,2.6,85295.02,0.324105292445371
"2005-06-30 22:00:00",2005,6,30,22,0,230,3.6,4.6,85295.02,0.975044836379318
"2005-06-30 23:00:00",2005,6,30,23,0,300,6.2,3.6,85295.02,0.659345478003572
"2005-07-01",2005,7,1,0,0,20,2.1,6.2,85295.02,0.995378814610284
"2005-07-01 01:00:00",2005,7,1,1,0,270,7.2,2.1,85295.02,0.324593570328489
"2005-07-01 02:00:00",2005,7,1,2,0,270,4.1,7.2,85295.02,1.95137295473019
"2005-07-01 03:00:00",2005,7,1,3,0,250,4.1,4.1,85295.02,0.656837645261842
"2005-07-01 04:00:00",2005,7,1,4,0,70,8.8,4.1,85295.02,0.66244313514294
"2005-07-01 05:00:00",2005,7,1,5,0,240,6.2,8.8,85295.02,1.97059832505738
"2005-07-01 06:00:00",2005,7,1,6,0,100,6.7,6.2,85295.02,0.987794683112808
"2005-07-01 07:00:00",2005,7,1,7,0,140,5.1,6.7,85295.02,1.9412880634908
"2005-07-01 08:00:00",2005,7,1,8,0,60,13.4,5.1,85295.02,0.993586070098368
"2005-07-01 09:00:00",2005,7,1,9,0,230,1.5,13.4,85295.02,1.97158423715077
"2005-07-01 10:00:00",2005,7,1,10,0,100,5.7,1.5,85295.02,0.342174187072369
"2005-07-01 11:00:00",2005,7,1,11,0,130,4.6,5.7,85295.02,0.994265792418528
"2005-07-01 12:00:00",2005,7,1,12,0,310,2.6,4.6,85295.02,0.99568374498152
"2005-07-01 13:00:00",2005,7,1,13,0,290,0.5,2.6,85295.02,0.328043070918392
"2005-07-01 14:00:00",2005,7,1,14,0,220,13.9,0.5,85295.02,0.340058644748659
"2005-07-01 15:00:00",2005,7,1,15,0,180,2.6,13.9,85295.02,1.95303509994193
"2005-07-01 16:00:00",2005,7,1,16,0,190,5.1,2.6,85295.02,0.34020132078724
"2005-07-01 17:00:00",2005,7,1,17,0,230,6.2,5.1,85295.02,0.986384318992683
"2005-07-01 18:00:00",2005,7,1,18,0,40,3.6,6.2,85295.02,1.00941213329324
"2005-07-01 19:00:00",2005,7,1,19,0,20,5.7,3.6,85295.02,0.653542705367652
"2005-07-01 20:00:00",2005,7,1,20,0,320,2.1,5.7,85295.02,0.985900102344604
"2005-07-01 21:00:00",2005,7,1,21,0,260,4.1,2.1,85295.02,0.321928505140277
"2005-07-01 22:00:00",2005,7,1,22,0,50,11.8,4.1,85295.02,0.64764588067949
"2005-07-01 23:00:00",2005,7,1,23,0,260,3.1,11.8,85295.02,1.97682332140364
"2005-07-02",2005,7,2,0,0,230,3.1,3.1,85295.02,0.665221476434431
"2005-07-02 01:00:00",2005,7,2,1,0,70,6.7,3.1,85295.02,0.660380754483144
"2005-07-02 02:00:00",2005,7,2,2,0,40,4.6,6.7,85295.02,1.97093139305409
"2005-07-02 03:00:00",2005,7,2,3,0,190,4.1,4.6,85295.02,0.991260670281358
"2005-07-02 04:00:00",2005,7,2,4,0,190,4.6,4.1,85295.02,0.650938952138839
"2005-07-02 05:00:00",2005,7,2,5,0,310,3.1,4.6,85295.02,0.961542842182681
"2005-07-02 06:00:00",2005,7,2,6,0,180,1.5,3.1,85295.02,0.678202394155321
"2005-07-02 07:00:00",2005,7,2,7,0,130,7.7,1.5,85295.02,0.324639126353346
"2005-07-02 08:00:00",2005,7,2,8,0,240,6.2,7.7,85295.02,1.98002789580564
"2005-07-02 09:00:00",2005,7,2,9,0,180,2.6,6.2,85295.02,0.978796038941052
"2005-07-02 10:00:00",2005,7,2,10,0,230,2.1,2.6,85295.02,0.335405831455184
"2005-07-02 11:00:00",2005,7,2,11,0,10,6.7,2.1,85295.02,0.331540268341147
"2005-07-02 12:00:00",2005,7,2,12,0,140,5.1,6.7,85295.02,1.95289974734459
"2005-07-02 13:00:00",2005,7,2,13,0,190,5.7,5.1,85295.02,0.991013115903668
"2005-07-02 14:00:00",2005,7,2,14,0,110,5.1,5.7,85295.02,0.989566069949788
"2005-07-02 15:00:00",2005,7,2,15,0,20,2.1,5.1,85295.02,0.969059365198548
"2005-07-02 16:00:00",2005,7,2,16,0,130,4.6,2.1,85295.02,0.322782163110149
"2005-07-02 17:00:00",2005,7,2,17,0,20,8.2,4.6,85295.02,0.970466854692998
"2005-07-02 18:00:00",2005,7,2,18,0,270,4.1,8.2,85295.02,1.97348831025329
"2005-07-02 19:00:00",2005,7,2,19,0,220,2.6,4.1,85295.02,0.650775520109061
"2005-07-02 20:00:00",2005,7,2,20,0,20,4.6,2.6,85295.02,0.341413922625163
"2005-07-02 21:00:00",2005,7,2,21,0,170,5.7,4.6,85295.02,0.989753410166376
"2005-07-02 22:00:00",2005,7,2,22,0,230,4.6,5.7,85295.02,0.977176376268691
"2005-07-02 23:00:00",2005,7,2,23,0,250,4.1,4.6,85295.02,0.965895821219782
"2005-07-03",2005,7,3,0,0,110,8.2,4.1,85295.02,0.651374591733827
"2005-07-03 01:00:00",2005,7,3,1,0,190,5.7,8.2,85295.02,1.98949939981184
"2005-07-03 02:00:00",2005,7,3,2,0,330,6.7,5.7,85295.02,0.974450084389838
"2005-07-03 03:00:00",2005,7,3,3,0,360,5.1,6.7,85295.02,1.97391636407402
"2005-07-03 04:00:00",2005,7,3,4,0,120,1.5,5.1,85295.02,0.984694038513243
"2005-07-03 05:00:00",2005,7,3,5,0,160,1,1.5,85295.02,0.323449772110227
"2005-07-03 06:00:00",2005,7,3,6,0,160,2.6,1,85295.02,0.316186142951603
"2005-07-03 07:00:00",2005,7,3,7,0,90,9.3,2.6,85295.02,0.321202070269602
"2005-07-03 08:00:00",2005,7,3,8,0,260,3.1,9.3,85295.02,1.97373213714832
"2005-07-03 09:00:00",2005,7,3,9,0,200,4.1,3.1,85295.02,0.644736681103304
"2005-07-03 10:00:00",2005,7,3,10,0,190,7.2,4.1,85295.02,0.635213771444038
"2005-07-03 11:00:00",2005,7,3,11,0,120,2.1,7.2,85295.02,1.9768527084264
"2005-07-03 12:00:00",2005,7,3,12,0,360,6.2,2.1,85295.02,0.342638233972073
"2005-07-03 13:00:00",2005,7,3,13,0,90,2.6,6.2,85295.02,0.967587153988227
"2005-07-03 14:00:00",2005,7,3,14,0,80,7.2,2.6,85295.02,0.3229691141784
"2005-07-03 15:00:00",2005,7,3,15,0,290,5.1,7.2,85295.02,1.9536927657486
"2005-07-03 16:00:00",2005,7,3,16,0,350,5.7,5.1,85295.02,0.994360714995635
"2005-07-03 17:00:00",2005,7,3,17,0,240,6.2,5.7,85295.02,0.982093164814283
"2005-07-03 18:00:00",2005,7,3,18,0,10,7.7,6.2,85295.02,0.992091737983606
"2005-07-03 19:00:00",2005,7,3,19,0,260,2.6,7.7,85295.02,1.94510417535975
"2005-07-03 20:00:00",2005,7,3,20,0,350,5.7,2.6,85295.02,0.328349868289405
"2005-07-03 21:00:00",2005,7,3,21,0,190,1,5.7,85295.02,0.972017196003418
"2005-07-03 22:00:00",2005,7,3,22,0,40,10.8,1,85295.02,0.343636913016723
"2005-07-03 23:00:00",2005,7,3,23,0,0,0.25,10.8,85295.02,1.952039485963
"2005-07-04",2005,7,4,0,0,120,7.2,0.25,85295.02,0.33194552608158
"2005-07-04 01:00:00",2005,7,4,1,0,90,3.1,7.2,85295.02,1.96012552787218
"2005-07-04 02:00:00",2005,7,4,2,0,260,2.6,3.1,85295.02,0.658887745824124
"2005-07-04 03:00:00",2005,7,4,3,0,110,8.2,2.6,85295.02,0.340918973438379
"2005-07-04 04:00:00",2005,7,4,4,0,220,7.2,8.2,85295.02,1.97039029862451
"2005-07-04 05:00:00",2005,7,4,5,0,30,5.7,7.2,85295.02,1.96557449879022
"2005-07-04 06:00:00",2005,7,4,6,0,320,3.6,5.7,85295.02,0.987696049901431
"2005-07-04 07:00:00",2005,7,4,7,0,260,3.1,3.6,85295.02,0.658579482226716
"2005-07-04 08:00:00",2005,7,4,8,0,110,9.8,3.1,85295.02,0.649480103034593
"2005-07-04 09:00:00",2005,7,4,9,0,260,3.1,9.8,85295.02,1.97699679646324
"2005-07-04 10:00:00",2005,7,4,10,0,40,8.8,3.1,85295.02,0.663545408597653
"2005-07-04 11:00:00",2005,7,4,11,0,260,4.1,8.8,85295.02,1.95591807091467
"2005-07-04 12:00:00",2005,7,4,12,0,80,5.7,4.1,85295.02,0.679166852059845
"2005-07-04 13:00:00",2005,7,4,13,0,10,3.1,5.7,85295.02,0.971000040182255
"2005-07-04 14:00:00",2005,7,4,14,0,260,3.1,3.1,85295.02,0.668399838724186
"2005-07-04 15:00:00",2005,7,4,15,0,270,6.2,3.1,85295.02,0.641024463743689
"2005-07-04 16:00:00",2005,7,4,16,0,290,8.8,6.2,85295.02,0.993888529858412
"2005-07-04 17:00:00",2005,7,4,17,0,0,0.25,8.8,85295.02,1.97653513158624
"2005-07-04 18:00:00",2005,7,4,18,0,300,3.6,0.25,85295.02,0.325514827840804
"2005-07-04 19:00:00",2005,7,4,19,0,210,4.1,3.6,85295.02,0.644529399525845
"2005-07-04 20:00:00",2005,7,4,20,0,200,3.1,4.1,85295.02,0.650551488619346
"2005-07-04 21:00:00",2005,7,4,21,0,260,4.1,3.1,85295.02,0.66173746767644
"2005-07-04 22:00:00",2005,7,4,22,0,220,5.1,4.1,85295.02,0.664631756943201
"2005-07-04 23:00:00",2005,7,4,23,0,360,2.6,5.1,85295.02,0.983847412169329
"2005-07-05",2005,7,5,0,0,260,8.2,2.6,85295.02,0.340691307250785
"2005-07-05 01:00:00",2005,7,5,1,0,140,7.2,8.2,85295.02,1.97275479492384
"2005-07-05 02:00:00",2005,7,5,2,0,0,0.25,7.2,85295.02,1.98640623804562
"2005-07-05 03:00:00",2005,7,5,3,0,250,4.6,0.25,85295.02,0.340332195033028
"2005-07-05 04:00:00",2005,7,5,4,0,260,8.2,4.6,85295.02,0.991664013302381
"2005-07-05 05:00:00",2005,7,5,5,0,110,5.1,8.2,85295.02,1.96899384076665
"2005-07-05 06:00:00",2005,7,5,6,0,20,4.1,5.1,85295.02,0.986245440574492
"2005-07-05 07:00:00",2005,7,5,7,0,290,3.6,4.1,85295.02,0.653064242612156
"2005-07-05 08:00:00",2005,7,5,8,0,290,2.1,3.6,85295.02,0.669050668644713
"2005-07-05 09:00:00",2005,7,5,9,0,240,6.2,2.1,85295.02,0.330888113783475
"2005-07-05 10:00:00",2005,7,5,10,0,270,6.2,6.2,85295.02,0.976952076732846
"2005-07-05 11:00:00",2005,7,5,11,0,20,11.8,6.2,85295.02,0.983400916235375
"2005-07-05 12:00:00",2005,7,5,12,0,90,3.6,11.8,85295.02,1.96405870045579
"2005-07-05 13:00:00",2005,7,5,13,0,340,5.1,3.6,85295.02,0.645965339545181
"2005-07-05 14:00:00",2005,7,5,14,0,280,5.1,5.1,85295.02,0.991852858047337
"2005-07-05 15:00:00",2005,7,5,15,0,270,1,5.1,85295.02,0.994143371037941
"2005-07-05 16:00:00",2005,7,5,16,0,40,3.6,1,85295.02,0.338400645229359
"2005-07-05 17:00:00",2005,7,5,17,0,230,1.5,3.6,85295.02,0.666231622325624
"2005-07-05 18:00:00",2005,7,5,18,0,160,16,1.5,85295.02,0.317184462185054
"2005-07-05 19:00:00",2005,7,5,19,0,160,4.6,16,85295.02,1.97753348244734
"2005-07-05 20:00:00",2005,7,5,20,0,300,3.1,4.6,49889.54,0.970785120024374
"2005-07-05 21:00:00",2005,7,5,21,0,360,6.7,3.1,49889.54,0.663767763171384
"2005-07-05 22:00:00",2005,7,5,22,0,70,6.7,6.7,49889.54,1.97248029753615
"2005-07-05 23:00:00",2005,7,5,23,0,280,3.6,6.7,49889.54,1.98649061610816
"2005-07-06",2005,7,6,0,0,220,2.1,3.6,49889.54,0.645101966807395
"2005-07-06 01:00:00",2005,7,6,1,0,340,4.1,2.1,49889.54,0.334153341246824
"2005-07-06 02:00:00",2005,7,6,2,0,290,3.1,4.1,49889.54,0.652046370688482
"2005-07-06 03:00:00",2005,7,6,3,0,240,1,3.1,49889.54,0.64769155153686
"2005-07-06 04:00:00",2005,7,6,4,0,310,6.2,1,49889.54,0.318400494510866
"2005-07-06 05:00:00",2005,7,6,5,0,210,4.6,6.2,49889.54,0.993701236425886
"2005-07-06 06:00:00",2005,7,6,6,0,170,1.5,4.6,49889.54,0.993077354372291
"2005-07-06 07:00:00",2005,7,6,7,0,0,0.25,1.5,49889.54,0.324352392934957
"2005-07-06 08:00:00",2005,7,6,8,0,0,0.25,0.25,49889.54,0.324038286046099
"2005-07-06 09:00:00",2005,7,6,9,0,250,4.6,0.25,49889.54,0.344125385971176
"2005-07-06 10:00:00",2005,7,6,10,0,290,6.2,4.6,49889.54,0.986649150932294
"2005-07-06 11:00:00",2005,7,6,11,0,340,2.6,6.2,49889.54,0.98306225061586
"2005-07-06 12:00:00",2005,7,6,12,0,50,5.1,2.6,49889.54,0.299913040984399
"2005-07-06 13:00:00",2005,7,6,13,0,330,7.7,5.1,49889.54,0.98712191857375
"2005-07-06 14:00:00",2005,7,6,14,0,20,7.2,7.7,49889.54,1.96916380854643
"2005-07-06 15:00:00",2005,7,6,15,0,10,4.6,7.2,49889.54,1.97128006221094
"2005-07-06 16:00:00",2005,7,6,16,0,240,4.6,4.6,49889.54,0.979405963322661
"2005-07-06 17:00:00",2005,7,6,17,0,110,2.1,4.6,49889.54,0.988738852967598
"2005-07-06 18:00:00",2005,7,6,18,0,220,5.1,2.1,49889.54,0.34751703721032
"2005-07-06 19:00:00",2005,7,6,19,0,70,7.7,5.1,49889.54,0.979279066984392
"2005-07-06 20:00:00",2005,7,6,20,0,250,4.6,7.7,49889.54,1.97745242936859
"2005-07-06 21:00:00",2005,7,6,21,0,130,2.1,4.6,49889.54,0.986528851128067
"2005-07-06 22:00:00",2005,7,6,22,0,180,8.8,2.1,49889.54,0.325306497706828
"2005-07-06 23:00:00",2005,7,6,23,0,320,3.6,8.8,49889.54,1.96479718207862
"2005-07-07",2005,7,7,0,0,90,2.1,3.6,49889.54,0.641008524363906
"2005-07-07 01:00:00",2005,7,7,1,0,120,3.6,2.1,49889.54,0.345018139109192
"2005-07-07 02:00:00",2005,7,7,2,0,80,3.6,3.6,49889.54,0.652324727140435
"2005-07-07 03:00:00",2005,7,7,3,0,280,3.6,3.6,49889.54,0.649545005344323
"2005-07-07 04:00:00",2005,7,7,4,0,260,2.6,3.6,49889.54,0.66181981629587
"2005-07-07 05:00:00",2005,7,7,5,0,70,6.2,2.6,49889.54,0.324236895329619
"2005-07-07 06:00:00",2005,7,7,6,0,40,4.6,6.2,49889.54,0.987411211178439
"2005-07-07 07:00:00",2005,7,7,7,0,170,3.1,4.6,49889.54,0.990797198566218
"2005-07-07 08:00:00",2005,7,7,8,0,150,3.1,3.1,49889.54,0.662445944098524
"2005-07-07 09:00:00",2005,7,7,9,0,250,4.6,3.1,49889.54,0.659867837618964
"2005-07-07 10:00:00",2005,7,7,10,0,220,1.5,4.6,49889.54,0.999011616498066
"2005-07-07 11:00:00",2005,7,7,11,0,350,6.7,1.5,49889.54,0.320191537526768
"2005-07-07 12:00:00",2005,7,7,12,0,340,4.1,6.7,49889.54,1.97431758010957
"2005-07-07 13:00:00",2005,7,7,13,0,220,1.5,4.1,49889.54,0.658589670719319
"2005-07-07 14:00:00",2005,7,7,14,0,210,2.1,1.5,49889.54,0.332147893626975
"2005-07-07 15:00:00",2005,7,7,15,0,110,3.6,2.1,49889.54,0.321711672086662
"2005-07-07 16:00:00",2005,7,7,16,0,140,8.8,3.6,49889.54,0.64641273165478
"2005-07-07 17:00:00",2005,7,7,17,0,320,2.1,8.8,49889.54,1.96686894871487
"2005-07-07 18:00:00",2005,7,7,18,0,220,4.6,2.1,49889.54,0.31868743475179
"2005-07-07 19:00:00",2005,7,7,19,0,30,2.1,4.6,49889.54,0.995717467625486
"2005-07-07 20:00:00",2005,7,7,20,0,120,3.1,2.1,49889.54,0.318827958073368
"2005-07-07 21:00:00",2005,7,7,21,0,270,2.1,3.1,49889.54,0.675220932496298
"2005-07-07 22:00:00",2005,7,7,22,0,90,5.1,2.1,49889.54,0.316388229037102
"2005-07-07 23:00:00",2005,7,7,23,0,280,3.6,5.1,49889.54,0.992706720004345
"2005-07-08",2005,7,8,0,0,0,0.25,3.6,49889.54,0.656373455666441
"2005-07-08 01:00:00",2005,7,8,1,0,220,6.2,0.25,49889.54,0.331860766999547
"2005-07-08 02:00:00",2005,7,8,2,0,220,3.1,6.2,49889.54,0.987350722483782
"2005-07-08 03:00:00",2005,7,8,3,0,300,6.7,3.1,49889.54,0.662859939914249
"2005-07-08 04:00:00",2005,7,8,4,0,260,3.1,6.7,49889.54,1.97472232388238
"2005-07-08 05:00:00",2005,7,8,5,0,120,3.6,3.1,49889.54,0.659833948661522
"2005-07-08 06:00:00",2005,7,8,6,0,270,2.6,3.6,49889.54,0.655775249014064
"2005-07-08 07:00:00",2005,7,8,7,0,90,1.5,2.6,49889.54,0.32673079578645
"2005-07-08 08:00:00",2005,7,8,8,0,270,2.6,1.5,49889.54,0.332594664336241
"2005-07-08 09:00:00",2005,7,8,9,0,30,4.6,2.6,49889.54,0.324557361757472
"2005-07-08 10:00:00",2005,7,8,10,0,230,2.6,4.6,49889.54,0.996003927328401
"2005-07-08 11:00:00",2005,7,8,11,0,250,4.1,2.6,49889.54,0.328365333063767
"2005-07-08 12:00:00",2005,7,8,12,0,120,7.2,4.1,49889.54,0.647609895552561
"2005-07-08 13:00:00",2005,7,8,13,0,60,7.2,7.2,49889.54,1.96029158439149
"2005-07-08 14:00:00",2005,7,8,14,0,190,5.7,7.2,49889.54,1.97661224287271
"2005-07-08 15:00:00",2005,7,8,15,0,140,9.8,5.7,49889.54,2.624672
"2005-07-08 16:00:00",2005,7,8,16,0,130,10.3,9.8,49889.54,2.952756
"2005-07-08 17:00:00",2005,7,8,17,0,100,8.8,10.3,49889.54,2.952756
"2005-07-08 18:00:00",2005,7,8,18,0,130,11.3,8.8,49889.54,3.608924
"2005-07-08 19:00:00",2005,7,8,19,0,110,10.8,11.3,49889.54,4.265092
"2005-07-08 20:00:00",2005,7,8,20,0,140,15.4,10.8,49889.54,4.593176
"2005-07-08 21:00:00",2005,7,8,21,0,80,8.8,15.4,49889.54,4.593176
"2005-07-08 22:00:00",2005,7,8,22,0,80,2.1,8.8,49889.54,1.97517452396115
"2005-07-08 23:00:00",2005,7,8,23,0,190,1,2.1,49889.54,0.322118574169541
"2005-07-09",2005,7,9,0,0,290,1.5,1,49889.54,0.304508156692826
"2005-07-09 01:00:00",2005,7,9,1,0,160,8.2,1.5,49889.54,0.325848641557702
"2005-07-09 02:00:00",2005,7,9,2,0,330,4.6,8.2,49889.54,1.96323382658676
"2005-07-09 03:00:00",2005,7,9,3,0,310,1,4.6,49889.54,0.98173208618538
"2005-07-09 04:00:00",2005,7,9,4,0,320,3.6,1,49889.54,0.325572242474372
"2005-07-09 05:00:00",2005,7,9,5,0,310,7.7,3.6,49889.54,0.651617106209703
"2005-07-09 06:00:00",2005,7,9,6,0,310,2.1,7.7,49889.54,1.97435300543167
"2005-07-09 07:00:00",2005,7,9,7,0,270,4.1,2.1,49889.54,0.328638158893722
"2005-07-09 08:00:00",2005,7,9,8,0,270,4.1,4.1,49889.54,0.663776459544713
"2005-07-09 09:00:00",2005,7,9,9,0,120,3.1,4.1,49889.54,0.656636043697329
"2005-07-09 10:00:00",2005,7,9,10,0,130,9.3,3.1,49889.54,0.646132801848586
"2005-07-09 11:00:00",2005,7,9,11,0,80,6.2,9.3,49889.54,1.97185443803693
"2005-07-09 12:00:00",2005,7,9,12,0,310,4.1,6.2,49889.54,0.979209752708447
"2005-07-09 13:00:00",2005,7,9,13,0,250,3.6,4.1,49889.54,0.63399655022234
"2005-07-09 14:00:00",2005,7,9,14,0,260,2.1,3.6,49889.54,0.660846705357365
"2005-07-09 15:00:00",2005,7,9,15,0,290,4.1,2.1,49889.54,1.312336
"2005-07-09 16:00:00",2005,7,9,16,0,300,2.6,4.1,49889.54,0.984252
"2005-07-09 17:00:00",2005,7,9,17,0,260,6.2,2.6,49889.54,1.312336
"2005-07-09 18:00:00",2005,7,9,18,0,260,6.7,6.2,49889.54,1.968504
"2005-07-09 19:00:00",2005,7,9,19,0,250,7.7,6.7,49889.54,2.296588
"2005-07-09 20:00:00",2005,7,9,20,0,280,7.7,7.7,49889.54,1.968504
"2005-07-09 21:00:00",2005,7,9,21,0,270,10.3,7.7,49889.54,2.296588
"2005-07-09 22:00:00",2005,7,9,22,0,270,5.7,10.3,49889.54,1.968504
"2005-07-09 23:00:00",2005,7,9,23,0,280,9.8,5.7,49889.54,2.624672
"2005-07-10",2005,7,10,0,0,330,5.1,9.8,49889.54,2.296588
"2005-07-10 01:00:00",2005,7,10,1,0,320,4.1,5.1,49889.54,1.968504
"2005-07-10 02:00:00",2005,7,10,2,0,310,3.1,4.1,49889.54,1.312336
"2005-07-10 03:00:00",2005,7,10,3,0,300,2.6,3.1,49889.54,1.312336
"2005-07-10 04:00:00",2005,7,10,4,0,260,3.6,2.6,49889.54,0.984252
"2005-07-10 05:00:00",2005,7,10,5,0,290,5.7,3.6,49889.54,1.64042
"2005-07-10 06:00:00",2005,7,10,6,0,280,6.7,5.7,49889.54,2.296588
"2005-07-10 07:00:00",2005,7,10,7,0,280,6.28108795978266,6.7,49889.54,1.96114543680455
"2005-07-10 08:00:00",2005,7,10,8,0,270,8.8,6.28108795978266,49889.54,2.952756
"2005-07-10 09:00:00",2005,7,10,9,0,280,8.2,8.8,49889.54,2.624672
"2005-07-10 10:00:00",2005,7,10,10,0,260,6.2,8.2,49889.54,2.296588
"2005-07-10 11:00:00",2005,7,10,11,0,260,4.6,6.2,49889.54,1.968504
"2005-07-10 12:00:00",2005,7,10,12,0,260,4.6,4.6,49889.54,1.968504
"2005-07-10 13:00:00",2005,7,10,13,0,290,4.6,4.6,49889.54,1.64042
"2005-07-10 14:00:00",2005,7,10,14,0,300,5.1,4.6,49889.54,1.312336
"2005-07-10 15:00:00",2005,7,10,15,0,290,4.6,5.1,49889.54,1.312336
"2005-07-10 16:00:00",2005,7,10,16,0,280,5.7,4.6,49889.54,1.312336
"2005-07-10 17:00:00",2005,7,10,17,0,270,5.1,5.7,49889.54,1.64042
